4759,6069,2107,9202,10723,17965,7612,10438,18772,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.307825547220663,29.146654075905317,41.580406688665136,0.0,94961.0,2015.429702758789,0.2937783814986042
11698,13959,3219,11674,7682,18291,7858,15836,34542,26214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.56653386242825,52.22044000466849,57.410794809494,0.0,109733.5,6617.006927609444,0.03149386175730399
972,2045,319,6688,18796,18278,1819,4097,74668,3077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.122738702797908,3.9682675678256536,4.980721280862396,0.0,128693.0,4411.8905992507935,0.08308360252856174
1344,2057,1029,6432,7899,7984,3208,3415,21153,4008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7766077093656167,2.2439760634065085,3.668028307992658,0.0,17002.5,795.3452336788177,0.3377623844983891
276,399,284,3550,4770,4685,1119,651,3803,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2341191948986197,2.1148792029623658,2.1775483028997655,0.0,5076.0,369.48022842407227,0.4672497423299896
1451,1941,601,6629,8942,8157,2372,2139,14921,3422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.700370826215663,3.0912582626871377,4.049061528504281,0.0,14287.5,693.0609619617462,0.37378617413891946
3780,4198,2242,4761,6835,6140,3308,3016,2901,6865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.71376543209877,62.61746913580247,89.17400205761318,0.0,43338.5,3189.191237926483,0.05354545524805301
9223,12414,3248,7322,4452,9491,7365,12295,23903,26024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.1492243949538,50.28722851170835,50.5814120043714,0.0,77889.0,3295.988140106201,0.09009790889713888
8624,12577,2082,8943,13323,12990,6092,9124,49882,26542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9550287005697675,3.7651884900635553,4.039162219227791,0.0,375769.0,2452.0,0.7853981633974483
8806,13441,4606,14890,10582,21781,12285,18513,33251,28617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.84274634213627,67.82749153837176,73.62176256512006,0.0,106276.0,3180.0226299762726,0.13206405955128817
11199,14029,3001,12074,9195,21261,9698,17626,35259,27680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.223922800241915,55.926383834311245,64.4702012753451,0.0,144670.0,4315.182341694832,0.09763151794528865
8006,8946,2343,12866,17829,21515,8703,15012,37849,18145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.78828953092341,75.81832433235367,85.35123714840476,0.0,150576.5,1564.4864921569824,0.7730781997324709
3310,5024,1203,8748,16821,14924,3799,5814,29772,10247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.948758077008775,5.665763031968509,6.640372842152172,0.0,79903.0,3120.101714491844,0.10314197547689027
1618,2716,957,3564,3927,5832,2820,3026,3995,4708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.21692386831276,44.74679012345679,62.21974279835391,0.0,16000.5,1432.2712008953094,0.09801508009043372
1503,2160,1000,3363,5682,6476,2422,2149,2691,3521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.95360082304527,46.04802469135803,60.261820987654325,0.0,13410.0,867.5188926458359,0.22391374764079172
5748,7763,2017,8325,13215,12376,5590,8334,26052,18822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5795525681970104,3.540350560748655,4.128038493777122,0.0,86538.5,3273.0306478738785,0.10151239710049219
6508,9743,3802,15281,16940,27239,12149,15999,27324,19285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.76838215790088,45.51261817101508,68.83107778331866,0.0,153598.5,3048.612589597702,0.2076788933915442
3692,5309,914,9244,15481,19962,4024,7929,87271,11924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.591664102536897,3.7238777069252724,3.590642871542404,0.0,375769.0,2452.0,0.7853981633974483
1245,1958,861,3121,2492,3795,2156,2764,3197,3950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.860934864030388,4.529350444036542,7.806759222909528,0.0,10551.0,776.8427073955536,0.2197036645215787
3579,5121,462,5958,15236,10710,2780,5193,31972,10125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.026384895330454,3.874157815998048,4.052398433935639,0.0,74354.5,3042.462105870247,0.10094080549808909
1879,3381,1420,4978,4506,7382,3712,4538,7217,6237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.53542181069959,77.91091563786009,96.04927983539095,0.0,43852.5,1816.0356996059418,0.16709192331398978
8880,12177,946,7693,12614,14884,5231,11734,79280,24326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.816143937866715,3.336138844974483,3.605330030026844,0.0,375769.0,2452.0,0.7853981633974483
927,1261,613,4809,6993,5634,1693,1590,5372,2540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.667511061125317,3.057573555157084,3.525366316883999,0.0,11546.5,631.0609624385834,0.36434900932096775
2868,3675,878,8471,19891,17387,3107,4403,64646,6832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.883022631539857,5.395120903139556,5.370956190516611,0.0,375769.0,2452.0,0.7853981633974483
8789,10813,2980,9553,5374,13661,6186,12115,25916,20729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.094234421585377,42.95152733716008,54.27818862799606,0.0,64941.0,3130.948595404625,0.08324860432309332
4057,6214,2805,12228,18632,20118,8534,11026,19793,12271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.59342008933782,53.089149486997215,62.33111491899118,0.0,115106.5,1438.6631174087524,0.6988621065966396
1505,2323,713,2547,2323,4527,2271,2876,4763,4174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.918580246913585,32.39300411522634,43.306090534979425,0.0,22445.0,1168.8082172870636,0.20646334596748617
7141,12465,4120,16629,11529,24043,11441,16356,28918,24335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.91332534032192,75.37686341499645,81.32225010344938,0.0,40505.5,2288.216500401497,0.09721418408747488
6913,12361,6645,20320,20199,28362,16378,17017,24732,26118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.33034568006028,92.84411770947172,94.08813621364683,0.0,176893.5,5181.112152695656,0.08280865910606372
2130,3142,1723,4782,6089,7526,3621,3439,4223,5746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.4041255144033,53.36864197530865,69.36814814814815,0.0,36191.5,1818.8052518367767,0.1374814323610057
2788,4514,1466,5177,3128,6694,2985,4596,8689,7938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.82883744855968,71.2847839506173,104.15163580246914,0.0,47477.5,3902.2837262153625,0.03917960208596167
3969,7106,673,7674,15463,17133,3998,8590,71621,13665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.143919298878503,3.826451739541003,4.470211885537247,0.0,375769.0,2452.0,0.7853981633974483
9449,13523,4009,14860,10898,23343,11900,18737,35888,26368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.06640654012244,66.5056154441957,89.43687466180013,0.0,163985.5,5130.919491171837,0.07827533084601482
4906,7074,2301,9533,14106,13436,5925,7101,22619,14362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.878935055013847,6.906579910662183,9.284382327663954,0.0,48263.0,1984.63159263134,0.15398002188696114
2257,3368,2310,10842,10848,12739,6465,6785,15741,6820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.178946195715604,5.863285021591741,10.589473097857804,0.0,42125.0,2088.31283056736,0.12138322286394254
1757,2683,1174,3772,4565,6702,3034,3213,3868,4656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.8280658436214,45.948868312757206,66.95,0.0,27801.5,1468.8986171483994,0.16191774561580657
8721,11584,3334,15426,20554,25707,11880,17417,42226,24142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.98779032138273,81.3000694967586,67.37493766512112,0.0,180298.0,1621.6164335012436,0.8615976376577931
9969,14030,4051,10197,7432,14113,10099,15370,28396,29689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.212352385701706,54.53398709800635,68.45413479188109,0.0,130095.0,5893.22518324852,0.0470721892828359
4275,6976,2560,11405,9531,15981,8490,11018,17025,14142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.98566563040457,26.25450667911596,37.747281138261414,0.0,61737.5,2952.8968625068665,0.08897384242708593
8987,11485,2951,10404,7648,15824,8503,14658,33301,24060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.56814130653906,45.15663561417097,59.23132075671891,0.0,125340.5,3605.7151851654053,0.12114861374982533
11462,16612,3812,11106,12027,13766,7803,12463,64628,32190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.864730660272258,4.344597820666532,4.379834268798608,0.0,375769.0,2452.0,0.7853981633974483
3497,5406,2974,14136,21311,27168,10057,10174,14106,10419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.53597650903458,38.2923054886524,49.58960307271165,0.0,102637.5,2025.5302087068558,0.31436810698135925
8466,12030,2588,9937,13563,14927,6984,11066,49332,26258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.778522849048796,4.186261923203429,4.452996848772932,0.0,375769.0,2452.0,0.7853981633974483
321,628,603,4021,3719,3890,1996,1238,894,1147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2420158304066886,2.504864773101041,4.012652654139567,0.0,5942.5,404.20815086364746,0.4570554803864853
3789,5384,1305,8197,14684,11880,4126,3978,29428,10160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.380277244320895,4.604682808305658,5.913102526286751,0.0,52166.5,2223.241761803627,0.13262584997269322
324,577,618,3144,2959,2756,1705,1198,407,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0030689980795553,3.0967437320289872,3.444399940582924,0.0,4416.5,378.0660148859024,0.38828697257713235
7833,12719,4476,16485,15193,25395,12566,18459,29622,26857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.154174049592044,33.53437702256788,63.985556875935025,0.0,120172.5,3570.5983107089996,0.1184494285229794
8675,12630,1847,9879,13262,14951,6140,9968,58574,25395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.543843966514234,3.040265679211451,3.3069289859839364,0.0,375769.0,2452.0,0.7853981633974483
11502,16022,4216,14919,9010,21739,10579,18330,38985,30930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.14544186145211,76.74462859022377,87.5960116287706,0.0,108105.0,4759.182342410088,0.05997785859184919
1394,2178,1138,4862,5811,5845,2885,2470,6254,4669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5990806268501525,2.488129847531539,3.023199185137243,0.0,13587.5,670.0904002189636,0.3802617378426867
3308,3780,1257,3333,3728,5880,2672,3475,5628,6796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.7422633744856,58.68502057613169,63.67099794238683,0.0,37091.0,2548.934316754341,0.0717399579464462
4921,8384,4601,15392,19902,25990,12441,13069,17366,17563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.481522350369765,31.78337435940965,65.94914534902227,0.0,139084.0,3419.8745642900467,0.14943993918586207
1455,2404,1105,3941,4736,6799,2997,2954,3459,4138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.761162551440336,41.75213991769547,55.129526748971195,0.0,19730.0,1314.3473209142685,0.14352139956704227
