mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier,param_outlier_Transformer,param_scaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
12.978514242172242,0.1502615306024448,0.10313615798950196,0.007646549081936319,RandomForestClassifier(),ModifiedZScoreTransformer(),RobustScaler(),"{'classifier': RandomForestClassifier(), 'outlier_Transformer': ModifiedZScoreTransformer(), 'scaler': RobustScaler()}",0.7650542941757157,0.7726225732148733,0.776242184929253,0.7637380717341231,0.7729516288252715,0.7701217505758473,0.004861121503815543,13
12.925511169433594,0.160039909926286,0.10938081741333008,0.009883099975891438,RandomForestClassifier(),ModifiedZScoreTransformer(),MinMaxScaler(),"{'classifier': RandomForestClassifier(), 'outlier_Transformer': ModifiedZScoreTransformer(), 'scaler': MinMaxScaler()}",0.7703191839420862,0.7722935176044752,0.7653833497861139,0.7643961829549194,0.7755840737084567,0.7695952615992102,0.004205737494878688,15
13.012919330596924,0.20372970579207303,0.10634160041809082,0.0062920581818001736,RandomForestClassifier(),ModifiedZScoreTransformer(),MaxAbsScaler(),"{'classifier': RandomForestClassifier(), 'outlier_Transformer': ModifiedZScoreTransformer(), 'scaler': MaxAbsScaler()}",0.7627509049029286,0.767686739058901,0.7706482395524844,0.7640671273445212,0.7755840737084567,0.7681474169134583,0.00463770001380661,23
12.647920751571656,0.13289734768422165,0.10945987701416016,0.00016716662184576233,RandomForestClassifier(),ModifiedZScoreTransformer(),QuantileTransformer(n_quantiles=100),"{'classifier': RandomForestClassifier(), 'outlier_Transformer': ModifiedZScoreTransformer(), 'scaler': QuantileTransformer(n_quantiles=100)}",0.7640671273445212,0.7706482395524844,0.7670286278381047,0.7617637380717341,0.7798617966436328,0.7686739058900954,0.006336350063526631,22
24.15476813316345,0.2172140462661847,0.053125858306884766,0.030619298477397874,GradientBoostingClassifier(),IQRTransformer(),,"{'classifier': GradientBoostingClassifier(), 'outlier_Transformer': IQRTransformer(), 'scaler': None}",0.7469562356038171,0.7532082922013821,0.7620927936821322,0.7400460677854558,0.7650542941757157,0.7534715366897006,0.009287066321595634,51
23.802559995651244,0.20237685203510655,0.021961307525634764,0.007758046553791858,GradientBoostingClassifier(),IQRTransformer(),StandardScaler(),"{'classifier': GradientBoostingClassifier(), 'outlier_Transformer': IQRTransformer(), 'scaler': StandardScaler()}",0.7472852912142152,0.7515630141493912,0.7607765712405397,0.7433366238894373,0.7650542941757157,0.7536031589338599,0.008149426084477076,48
23.81230297088623,0.12245834544311299,0.028136014938354492,0.015313944929067274,GradientBoostingClassifier(),IQRTransformer(),RobustScaler(),"{'classifier': GradientBoostingClassifier(), 'outlier_Transformer': IQRTransformer(), 'scaler': RobustScaler()}",0.7469562356038171,0.7515630141493912,0.7607765712405397,0.7436656794998354,0.7653833497861139,0.7536689700559395,0.008213481151338064,47
23.886952686309815,0.19047250705320984,0.018752431869506835,0.006259632125125226,GradientBoostingClassifier(),IQRTransformer(),MinMaxScaler(),"{'classifier': GradientBoostingClassifier(), 'outlier_Transformer': IQRTransformer(), 'scaler': MinMaxScaler()}",0.7469562356038171,0.7515630141493912,0.7607765712405397,0.7430075682790391,0.7653833497861139,0.7535373478117802,0.008376388326000577,50
23.97850275039673,0.12025028167701389,0.02188000679016113,0.007658065221139282,GradientBoostingClassifier(),IQRTransformer(),MaxAbsScaler(),"{'classifier': GradientBoostingClassifier(), 'outlier_Transformer': IQRTransformer(), 'scaler': MaxAbsScaler()}",0.7469562356038171,0.7532082922013821,0.7584731819677526,0.7443237907206318,0.7650542941757157,0.7536031589338599,0.0075536720422119214,48
23.861829900741576,0.13351311741316021,0.03758401870727539,0.0077444733649972945,GradientBoostingClassifier(),IQRTransformer(),QuantileTransformer(n_quantiles=100),"{'classifier': GradientBoostingClassifier(), 'outlier_Transformer': IQRTransformer(), 'scaler': QuantileTransformer(n_quantiles=100)}",0.7459690687726226,0.7515630141493912,0.7591312931885489,0.7430075682790391,0.7650542941757157,0.7529450477130636,0.008175955961555409,53
24.725954723358154,0.062035528887187726,0.025000476837158205,0.0076552402995301895,GradientBoostingClassifier(),ZScoreTransformer(),,"{'classifier': GradientBoostingClassifier(), 'outlier_Transformer': ZScoreTransformer(), 'scaler': None}",0.7630799605133267,0.7551826258637709,0.7634090161237249,0.7525501809805857,0.7736097400460678,0.7615663047054951,0.007386107454609124,31
24.61927556991577,0.06830572877126381,0.024979162216186523,0.007684154044669516,GradientBoostingClassifier(),ZScoreTransformer(),StandardScaler(),"{'classifier': GradientBoostingClassifier(), 'outlier_Transformer': ZScoreTransformer(), 'scaler': StandardScaler()}",0.7630799605133267,0.7548535702533729,0.7627509049029286,0.7495886804870023,0.7736097400460678,0.7607765712405398,0.008174896419535563,35
24.778277158737183,0.08881303542685275,0.021872758865356445,0.012506128260509524,GradientBoostingClassifier(),ZScoreTransformer(),RobustScaler(),"{'classifier': GradientBoostingClassifier(), 'outlier_Transformer': ZScoreTransformer(), 'scaler': RobustScaler()}",0.7630799605133267,0.7551826258637709,0.7627509049029286,0.7489305692662059,0.7736097400460678,0.76071076011846,0.008312546532547722,36
24.943752241134643,0.2689856308863062,0.021053409576416014,0.00677644413074281,GradientBoostingClassifier(),ZScoreTransformer(),MinMaxScaler(),"{'classifier': GradientBoostingClassifier(), 'outlier_Transformer': ZScoreTransformer(), 'scaler': MinMaxScaler()}",0.7630799605133267,0.7548535702533729,0.7627509049029286,0.7492596248766041,0.7736097400460678,0.76071076011846,0.00826552062326883,36
24.940361309051514,0.1831737568078629,0.03133811950683594,0.00017307846290498766,GradientBoostingClassifier(),ZScoreTransformer(),MaxAbsScaler(),"{'classifier': GradientBoostingClassifier(), 'outlier_Transformer': ZScoreTransformer(), 'scaler': MaxAbsScaler()}",0.7627509049029286,0.7538664034221784,0.7634090161237249,0.7525501809805857,0.7736097400460678,0.7612372490950969,0.0076142074653008165,33
25.0885368347168,0.10102905044351432,0.03125576972961426,6.403480977517812e-06,GradientBoostingClassifier(),ZScoreTransformer(),QuantileTransformer(n_quantiles=100),"{'classifier': GradientBoostingClassifier(), 'outlier_Transformer': ZScoreTransformer(), 'scaler': QuantileTransformer(n_quantiles=100)}",0.7627509049029286,0.7548535702533729,0.7627509049029286,0.7502467917077986,0.7736097400460678,0.7608423823626194,0.007980260028285143,34
23.153826904296874,0.05316869352541692,0.021878862380981447,0.007655200992195234,GradientBoostingClassifier(),ModifiedZScoreTransformer(),,"{'classifier': GradientBoostingClassifier(), 'outlier_Transformer': ModifiedZScoreTransformer(), 'scaler': None}",0.7479434024350116,0.7462981243830207,0.7486015136558078,0.742678512668641,0.7568279039157617,0.7484698914116485,0.004656340362305662,58
23.313983154296874,0.14914654908962727,0.0313377857208252,0.0001638893127991911,GradientBoostingClassifier(),ModifiedZScoreTransformer(),StandardScaler(),"{'classifier': GradientBoostingClassifier(), 'outlier_Transformer': ModifiedZScoreTransformer(), 'scaler': StandardScaler()}",0.7476143468246134,0.7469562356038171,0.7466271799934189,0.7397170121750576,0.7601184600197434,0.74820664692333,0.006608695076345226,60
23.372069072723388,0.07769543087287849,0.02500286102294922,0.007659529620263191,GradientBoostingClassifier(),ModifiedZScoreTransformer(),RobustScaler(),"{'classifier': GradientBoostingClassifier(), 'outlier_Transformer': ModifiedZScoreTransformer(), 'scaler': RobustScaler()}",0.7479434024350116,0.7469562356038171,0.7469562356038171,0.7397170121750576,0.7601184600197434,0.7483382691674894,0.006589004809889486,59
23.429986190795898,0.2088504606662369,0.025001001358032227,0.007657810462574672,GradientBoostingClassifier(),ModifiedZScoreTransformer(),MinMaxScaler(),"{'classifier': GradientBoostingClassifier(), 'outlier_Transformer': ModifiedZScoreTransformer(), 'scaler': MinMaxScaler()}",0.7479434024350116,0.7469562356038171,0.7462981243830207,0.7397170121750576,0.7601184600197434,0.74820664692333,0.006621789392882022,60
24.32476258277893,0.6140689159446446,0.03135170936584473,0.00020892464323637457,GradientBoostingClassifier(),ModifiedZScoreTransformer(),MaxAbsScaler(),"{'classifier': GradientBoostingClassifier(), 'outlier_Transformer': ModifiedZScoreTransformer(), 'scaler': MaxAbsScaler()}",0.7479434024350116,0.7462981243830207,0.7459690687726226,0.7393879565646594,0.7604475156301415,0.748009213557091,0.00687214345887811,62
25.64653525352478,0.34810164521777515,0.046930694580078126,0.013904933882696221,GradientBoostingClassifier(),ModifiedZScoreTransformer(),QuantileTransformer(n_quantiles=100),"{'classifier': GradientBoostingClassifier(), 'outlier_Transformer': ModifiedZScoreTransformer(), 'scaler': QuantileTransformer(n_quantiles=100)}",0.7482724580454096,0.7479434024350116,0.7482724580454096,0.7397170121750576,0.7597894044093452,0.7487989470220467,0.006396218132184431,57
22.5395836353302,1.6336566042783252,5.186533975601196,0.1883443767868975,SVC(),IQRTransformer(),,"{'classifier': SVC(), 'outlier_Transformer': IQRTransformer(), 'scaler': None}",0.6933201711089174,0.6811451135241856,0.6943073379401119,0.6949654491609082,0.6982560052648897,0.6923988153998026,0.0058656873853654866,97
20.66788821220398,4.25857644052938,4.413486337661743,0.468889277971757,SVC(),IQRTransformer(),StandardScaler(),"{'classifier': SVC(), 'outlier_Transformer': IQRTransformer(), 'scaler': StandardScaler()}",0.7489305692662059,0.7522211253701876,0.765712405396512,0.7462981243830207,0.7634090161237249,0.7553142481079302,0.00781352922917057,46
35.46514253616333,1.5647010594772957,5.874090528488159,0.3886142253595037,SVC(),IQRTransformer(),RobustScaler(),"{'classifier': SVC(), 'outlier_Transformer': IQRTransformer(), 'scaler': RobustScaler()}",0.5781507074695623,0.5659756498848305,0.5659756498848305,0.5755182625863771,0.5679499835472195,0.570714050674564,0.005117211497543591,107
20.284476041793823,1.4959895143972834,3.881438446044922,0.22979796350435447,SVC(),IQRTransformer(),MinMaxScaler(),"{'classifier': SVC(), 'outlier_Transformer': IQRTransformer(), 'scaler': MinMaxScaler()}",0.7479434024350116,0.7489305692662059,0.7634090161237249,0.7436656794998354,0.7614346824613359,0.7530766699572228,0.007857748762934817,52
22.94346332550049,0.49595551971806734,4.158725070953369,0.4908194591582953,SVC(),IQRTransformer(),MaxAbsScaler(),"{'classifier': SVC(), 'outlier_Transformer': IQRTransformer(), 'scaler': MaxAbsScaler()}",0.7298453438631128,0.7324777887462981,0.7420204014478446,0.7318196775255018,0.7486015136558078,0.7369529450477131,0.007186984332259801,67
23.51511945724487,0.53955753274485,3.7228888511657714,0.1472294708511587,SVC(),IQRTransformer(),QuantileTransformer(n_quantiles=100),"{'classifier': SVC(), 'outlier_Transformer': IQRTransformer(), 'scaler': QuantileTransformer(n_quantiles=100)}",0.7643961829549194,0.7597894044093452,0.7660414610069102,0.7512339585389931,0.7663705166173084,0.7615663047054951,0.005675040773230699,31
27.50189757347107,1.6949357765465398,4.158354330062866,0.18560691173199462,SVC(),ZScoreTransformer(),,"{'classifier': SVC(), 'outlier_Transformer': ZScoreTransformer(), 'scaler': None}",0.6962816716025009,0.6867390589009542,0.6985850608752879,0.6939782823297137,0.6999012833168805,0.6950970714050675,0.00464236711774885,93
20.32265386581421,1.035806739758566,3.8195191383361817,0.09977638244904918,SVC(),ZScoreTransformer(),StandardScaler(),"{'classifier': SVC(), 'outlier_Transformer': ZScoreTransformer(), 'scaler': StandardScaler()}",0.7532082922013821,0.7555116814741691,0.7568279039157617,0.7479434024350116,0.7709772951628825,0.7568937150378414,0.007667489995888211,45
34.04200811386109,1.2631828895917396,5.833079862594604,0.5856145646676221,SVC(),ZScoreTransformer(),RobustScaler(),"{'classifier': SVC(), 'outlier_Transformer': ZScoreTransformer(), 'scaler': RobustScaler()}",0.6189536031589339,0.6123724909509707,0.6021717670286278,0.6084238236261929,0.6097400460677854,0.6103323461665021,0.005460340510086621,106
17.526681852340698,1.325127962727464,3.7522633552551268,0.3898265820553322,SVC(),ZScoreTransformer(),MinMaxScaler(),"{'classifier': SVC(), 'outlier_Transformer': ZScoreTransformer(), 'scaler': MinMaxScaler()}",0.7446528463310299,0.7472852912142152,0.7571569595261599,0.7430075682790391,0.7647252385653175,0.7513655807831523,0.008289589418198316,55
19.850052547454833,2.4026054160126575,4.0894030094146725,0.36562224868929655,SVC(),ZScoreTransformer(),MaxAbsScaler(),"{'classifier': SVC(), 'outlier_Transformer': ZScoreTransformer(), 'scaler': MaxAbsScaler()}",0.7334649555774926,0.7397170121750576,0.7449819019414281,0.7331358999670944,0.7528792365909839,0.7408358012504113,0.007444515033829181,64
22.731414365768433,1.3131653788950715,3.777659368515015,0.09204966001970194,SVC(),ZScoreTransformer(),QuantileTransformer(n_quantiles=100),"{'classifier': SVC(), 'outlier_Transformer': ZScoreTransformer(), 'scaler': QuantileTransformer(n_quantiles=100)}",0.776242184929253,0.7607765712405397,0.7742678512668641,0.7588022375781507,0.7788746298124383,0.7697926949654492,0.00832087887046982,14
29.23114719390869,2.2160244304143966,4.182362270355225,0.04042006122320136,SVC(),ModifiedZScoreTransformer(),,"{'classifier': SVC(), 'outlier_Transformer': ModifiedZScoreTransformer(), 'scaler': None}",0.684106614017769,0.6752221125370188,0.6877262257321487,0.6854228364593616,0.6854228364593616,0.683580125041132,0.004338545501506921,105
20.89185447692871,0.42674844806578144,3.8454004764556884,0.21785619148738108,SVC(),ModifiedZScoreTransformer(),StandardScaler(),"{'classifier': SVC(), 'outlier_Transformer': ModifiedZScoreTransformer(), 'scaler': StandardScaler()}",0.7423494570582428,0.7499177360974004,0.7561697926949654,0.7413622902270484,0.7634090161237249,0.7506416584402763,0.008354125116496153,56
31.698729610443117,1.8799742463256761,6.150342702865601,0.5867536482967027,SVC(),ModifiedZScoreTransformer(),RobustScaler(),"{'classifier': SVC(), 'outlier_Transformer': ModifiedZScoreTransformer(), 'scaler': RobustScaler()}",0.5781507074695623,0.5659756498848305,0.5659756498848305,0.5755182625863771,0.5679499835472195,0.570714050674564,0.005117211497543591,107
18.49634394645691,0.6681364519934123,4.082331752777099,0.33179237558941216,SVC(),ModifiedZScoreTransformer(),MinMaxScaler(),"{'classifier': SVC(), 'outlier_Transformer': ModifiedZScoreTransformer(), 'scaler': MinMaxScaler()}",0.7407041790062521,0.7443237907206318,0.7551826258637709,0.7413622902270484,0.7578150707469562,0.7478775913129319,0.007192405971603401,63
20.888506269454957,1.246703428468443,4.335881185531616,0.10230482718098811,SVC(),ModifiedZScoreTransformer(),MaxAbsScaler(),"{'classifier': SVC(), 'outlier_Transformer': ModifiedZScoreTransformer(), 'scaler': MaxAbsScaler()}",0.7242513984863442,0.7314906219151036,0.7374136229022705,0.7288581770319184,0.7420204014478446,0.7328068443566963,0.006271078249198593,74
22.0874981880188,1.0785440978561076,4.538665056228638,0.13679441317454683,SVC(),ModifiedZScoreTransformer(),QuantileTransformer(n_quantiles=100),"{'classifier': SVC(), 'outlier_Transformer': ModifiedZScoreTransformer(), 'scaler': QuantileTransformer(n_quantiles=100)}",0.7578150707469562,0.7476143468246134,0.7538664034221784,0.7433366238894373,0.7588022375781507,0.7522869364922672,0.005957269882268286,54
0.3253642559051514,0.03754876136945825,0.034380340576171876,0.018228257727320143,LinearDiscriminantAnalysis(),IQRTransformer(),,"{'classifier': LinearDiscriminantAnalysis(), 'outlier_Transformer': IQRTransformer(), 'scaler': None}",0.7212898979927608,0.7252385653175387,0.730174399473511,0.7252385653175387,0.7413622902270484,0.7286607436656795,0.006947984084353606,75
0.2729686737060547,0.033419033114753104,0.023712635040283203,0.01211192831084793,LinearDiscriminantAnalysis(),IQRTransformer(),StandardScaler(),"{'classifier': LinearDiscriminantAnalysis(), 'outlier_Transformer': IQRTransformer(), 'scaler': StandardScaler()}",0.7212898979927608,0.7252385653175387,0.730174399473511,0.7252385653175387,0.7413622902270484,0.7286607436656795,0.006947984084353606,75
0.2847702980041504,0.03054121207204444,0.028244495391845703,0.011635273063999444,LinearDiscriminantAnalysis(),IQRTransformer(),RobustScaler(),"{'classifier': LinearDiscriminantAnalysis(), 'outlier_Transformer': IQRTransformer(), 'scaler': RobustScaler()}",0.7212898979927608,0.7252385653175387,0.730174399473511,0.7252385653175387,0.7413622902270484,0.7286607436656795,0.006947984084353606,75
0.2471302032470703,0.018348000305014524,0.02509589195251465,0.00754171201700448,LinearDiscriminantAnalysis(),IQRTransformer(),MinMaxScaler(),"{'classifier': LinearDiscriminantAnalysis(), 'outlier_Transformer': IQRTransformer(), 'scaler': MinMaxScaler()}",0.7212898979927608,0.7252385653175387,0.730174399473511,0.7252385653175387,0.7413622902270484,0.7286607436656795,0.006947984084353606,75
0.2595540523529053,0.0212882357776284,0.02811574935913086,0.006254983565857958,LinearDiscriminantAnalysis(),IQRTransformer(),MaxAbsScaler(),"{'classifier': LinearDiscriminantAnalysis(), 'outlier_Transformer': IQRTransformer(), 'scaler': MaxAbsScaler()}",0.7212898979927608,0.7252385653175387,0.730174399473511,0.7252385653175387,0.7413622902270484,0.7286607436656795,0.006947984084353606,75
0.39108662605285643,0.037259865889018993,0.043776845932006835,0.0062676483225000456,LinearDiscriminantAnalysis(),IQRTransformer(),QuantileTransformer(n_quantiles=100),"{'classifier': LinearDiscriminantAnalysis(), 'outlier_Transformer': IQRTransformer(), 'scaler': QuantileTransformer(n_quantiles=100)}",0.7374136229022705,0.7328068443566963,0.7416913458374466,0.7331358999670944,0.7436656794998354,0.7377426785126687,0.004390149412348249,66
0.2503077507019043,0.014065808376001741,0.028107261657714842,0.01169386497841147,LinearDiscriminantAnalysis(),ZScoreTransformer(),,"{'classifier': LinearDiscriminantAnalysis(), 'outlier_Transformer': ZScoreTransformer(), 'scaler': None}",0.7212898979927608,0.7314906219151036,0.7407041790062521,0.7288581770319184,0.7489305692662059,0.7342546890424482,0.009610677364906235,68
0.32549872398376467,0.05610843970286035,0.02812652587890625,0.011658243522035736,LinearDiscriminantAnalysis(),ZScoreTransformer(),StandardScaler(),"{'classifier': LinearDiscriminantAnalysis(), 'outlier_Transformer': ZScoreTransformer(), 'scaler': StandardScaler()}",0.7212898979927608,0.7314906219151036,0.7407041790062521,0.7288581770319184,0.7489305692662059,0.7342546890424482,0.009610677364906235,68
0.31302762031555176,0.03133863832930011,0.028116464614868164,0.011685128442166768,LinearDiscriminantAnalysis(),ZScoreTransformer(),RobustScaler(),"{'classifier': LinearDiscriminantAnalysis(), 'outlier_Transformer': ZScoreTransformer(), 'scaler': RobustScaler()}",0.7212898979927608,0.7314906219151036,0.7407041790062521,0.7288581770319184,0.7489305692662059,0.7342546890424482,0.009610677364906235,68
0.2662672996520996,0.022079366482896632,0.03124408721923828,4.433303565662178e-06,LinearDiscriminantAnalysis(),ZScoreTransformer(),MinMaxScaler(),"{'classifier': LinearDiscriminantAnalysis(), 'outlier_Transformer': ZScoreTransformer(), 'scaler': MinMaxScaler()}",0.7212898979927608,0.7314906219151036,0.7407041790062521,0.7288581770319184,0.7489305692662059,0.7342546890424482,0.009610677364906235,68
0.28202242851257325,0.01988828370558766,0.02507786750793457,0.007535005829410589,LinearDiscriminantAnalysis(),ZScoreTransformer(),MaxAbsScaler(),"{'classifier': LinearDiscriminantAnalysis(), 'outlier_Transformer': ZScoreTransformer(), 'scaler': MaxAbsScaler()}",0.7212898979927608,0.7314906219151036,0.7407041790062521,0.7288581770319184,0.7489305692662059,0.7342546890424482,0.009610677364906235,68
0.3781585216522217,0.02688313646337272,0.03750276565551758,0.012501608603812088,LinearDiscriminantAnalysis(),ZScoreTransformer(),QuantileTransformer(n_quantiles=100),"{'classifier': LinearDiscriminantAnalysis(), 'outlier_Transformer': ZScoreTransformer(), 'scaler': QuantileTransformer(n_quantiles=100)}",0.7433366238894373,0.7328068443566963,0.7456400131622244,0.7337940111878908,0.7482724580454096,0.7407699901283317,0.006303455097307612,65
0.2593850612640381,0.021193717811835173,0.028331470489501954,0.015573795375108558,LinearDiscriminantAnalysis(),ModifiedZScoreTransformer(),,"{'classifier': LinearDiscriminantAnalysis(), 'outlier_Transformer': ModifiedZScoreTransformer(), 'scaler': None}",0.7222770648239553,0.7275419545903258,0.7305034550839091,0.7222770648239553,0.7367555116814741,0.727871010200724,0.005450813883737694,80
0.2819127082824707,0.010219432941126096,0.03126106262207031,0.00986677160196749,LinearDiscriminantAnalysis(),ModifiedZScoreTransformer(),StandardScaler(),"{'classifier': LinearDiscriminantAnalysis(), 'outlier_Transformer': ModifiedZScoreTransformer(), 'scaler': StandardScaler()}",0.7222770648239553,0.7275419545903258,0.7305034550839091,0.7222770648239553,0.7367555116814741,0.727871010200724,0.005450813883737694,80
0.3006269931793213,0.015607324775123336,0.024990558624267578,0.012506498817948452,LinearDiscriminantAnalysis(),ModifiedZScoreTransformer(),RobustScaler(),"{'classifier': LinearDiscriminantAnalysis(), 'outlier_Transformer': ModifiedZScoreTransformer(), 'scaler': RobustScaler()}",0.7222770648239553,0.7275419545903258,0.7305034550839091,0.7222770648239553,0.7367555116814741,0.727871010200724,0.005450813883737694,80
0.25997471809387207,0.015964261192517572,0.02187767028808594,0.007656663864848094,LinearDiscriminantAnalysis(),ModifiedZScoreTransformer(),MinMaxScaler(),"{'classifier': LinearDiscriminantAnalysis(), 'outlier_Transformer': ModifiedZScoreTransformer(), 'scaler': MinMaxScaler()}",0.7222770648239553,0.7275419545903258,0.7305034550839091,0.7222770648239553,0.7367555116814741,0.727871010200724,0.005450813883737694,80
0.2348024845123291,0.026276909998899558,0.03126626014709473,0.009883858633725477,LinearDiscriminantAnalysis(),ModifiedZScoreTransformer(),MaxAbsScaler(),"{'classifier': LinearDiscriminantAnalysis(), 'outlier_Transformer': ModifiedZScoreTransformer(), 'scaler': MaxAbsScaler()}",0.7222770648239553,0.7275419545903258,0.7305034550839091,0.7222770648239553,0.7367555116814741,0.727871010200724,0.005450813883737694,80
0.3033877372741699,0.015760959565920076,0.03126273155212402,1.7653668230229673e-05,LinearDiscriminantAnalysis(),ModifiedZScoreTransformer(),QuantileTransformer(n_quantiles=100),"{'classifier': LinearDiscriminantAnalysis(), 'outlier_Transformer': ModifiedZScoreTransformer(), 'scaler': QuantileTransformer(n_quantiles=100)}",0.7331358999670944,0.7268838433695295,0.7400460677854558,0.7272128989799276,0.7410332346166502,0.7336623889437315,0.006048181760256939,73
